head,head_type,relation,tail,tail_type,evidence,source_doc_id,source_file,source_type,confidence
紧张性头痛,Symptom,is_a,头部不适感,MedicalCategory,"、易激惹。3、睡眠障碍,主要表现为入睡困难、睡眠表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、",Doc_train_0717_0010,train_0717,gold,1.0
头昏,Other,is_a,头部不适感,MedicalCategory,"、易激惹。3、睡眠障碍,主要表现为入睡困难、睡眠表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、",Doc_train_0717_0010,train_0717,gold,1.0
头憋胀,Other,is_a,头部不适感,MedicalCategory,"、易激惹。3、睡眠障碍,主要表现为入睡困难、睡眠表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
胃胀,AnatomicalSite,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
肠鸣,AnatomicalSite,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
食欲不振,Other,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
恶心,Symptom,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
便秘,Other,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
心悸,AnatomicalSite,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
胸闷,Other,is_a,内脏功能紊乱,MedicalCategory,"表浅、多梦或早醒。4、头部不适感,表现为紧张性头痛、头昏、头憋胀。5、内脏功能紊乱,如胃胀、肠鸣、食欲不振、恶心、便秘、心悸、胸闷等。",Doc_train_0717_0010,train_0717,gold,1.0
心源性因素,AnatomicalSite,causes,脑血栓,AnatomicalSite,"治疗轻度脑血栓的药物较多,常用类型如下:1、抗血小板聚集药物:适用于明确存在脑梗,且有危险因素的患者,如阿司匹林、氯吡格雷、西洛他唑;2、稳定斑块、降血脂药物:如阿托伐他汀、瑞舒伐他汀等;3、抗凝药物:适用于心源性因素造成的脑血栓患者,常用达比加群酯、利伐沙班、华法林。除药物治疗外,部分",Doc_train_0717_0011,train_0717,gold,1.0
脑血管疾病,Disease,causes,身体的右侧疼,Symptom,"如果患者自觉身体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒",Doc_train_0717_0012,train_0717,gold,1.0
骨外科疾病,Disease,causes,身体的右侧疼,Symptom,"如果患者自觉身体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的麻木,伴随四肢胀痛、酸麻等临床症状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右侧神经痛。第",Doc_train_0717_0012,train_0717,gold,1.0
右上肢或者右下肢出现了感染,Disease,causes,身体的右侧疼,Symptom,"如果患者自觉身体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的麻木,伴随四肢胀痛、酸麻等临床症状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右侧神经痛。第三、右上肢或者右下肢出现了感染时,例如出现丹毒或者皮下蜂窝组织炎、神经根炎的情况,也会导致右侧的身体",Doc_train_0717_0012,train_0717,gold,1.0
颈椎病,Disease,causes,身体右侧疼痛,Symptom,"血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的麻木,伴随四肢胀痛、酸麻等临床症状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而",Doc_train_0717_0012,train_0717,gold,1.0
腰椎病,Disease,causes,身体右侧疼痛,Symptom,"血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的麻木,伴随四肢胀痛、酸麻等临床症状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右",Doc_train_0717_0012,train_0717,gold,1.0
颈椎病,Disease,is_a,骨外科疾病,MedicalCategory,"侧的麻木,伴随四肢胀痛、酸麻等临床症状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右侧神经痛。第",Doc_train_0717_0012,train_0717,gold,1.0
腰椎病,Disease,is_a,骨外科疾病,MedicalCategory,",伴随四肢胀痛、酸麻等临床症状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右侧神经痛。第",Doc_train_0717_0012,train_0717,gold,1.0
脊髓的症状,Disease,causes,压迫身体右侧的神经,Other,"状。第二、身体右侧疼痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右侧神经痛。第三、右上肢或者右下肢出现了感染时,例如出现丹毒或",Doc_train_0717_0012,train_0717,gold,1.0
压迫身体右侧的神经,Other,causes,右侧神经痛,Symptom,"痛还证明出现了颈椎病、腰椎病等骨外科疾病,或者出现脊髓的症状,也会导致压迫身体右侧的神经而导致的右侧神经痛。第三、右上肢或者右下肢出现了感染时,例如出现丹毒或者皮下蜂窝组织炎、",Doc_train_0717_0012,train_0717,gold,1.0
丹毒,Other,causes,右侧的身体出现疼痛,Symptom,"的神经而导致的右侧神经痛。第三、右上肢或者右下肢出现了感染时,例如出现丹毒或者皮下蜂窝组织炎、神经根炎的情况,也会导致右侧的身体出现疼痛的临床症状。",Doc_train_0717_0012,train_0717,gold,1.0
皮下蜂窝组织炎,Disease,causes,右侧的身体出现疼痛,Symptom,"导致的右侧神经痛。第三、右上肢或者右下肢出现了感染时,例如出现丹毒或者皮下蜂窝组织炎、神经根炎的情况,也会导致右侧的身体出现疼痛的临床症状。",Doc_train_0717_0012,train_0717,gold,1.0
神经根炎,Disease,causes,右侧的身体出现疼痛,Symptom,"。第三、右上肢或者右下肢出现了感染时,例如出现丹毒或者皮下蜂窝组织炎、神经根炎的情况,也会导致右侧的身体出现疼痛的临床症状。",Doc_train_0717_0012,train_0717,gold,1.0
急性的脑卒中,Disease,causes,上位脑神经元受到压迫,AnatomicalSite,"体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而",Doc_train_0717_0012,train_0717,gold,1.0
急性的脑卒中,Disease,causes,中枢神经系统出现问题,Other,"几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而",Doc_train_0717_0012,train_0717,gold,1.0
脑血管意外,AnatomicalSite,causes,上位脑神经元受到压迫,AnatomicalSite,"体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧",Doc_train_0717_0012,train_0717,gold,1.0
脑血管意外,AnatomicalSite,causes,中枢神经系统出现问题,Other,"几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧",Doc_train_0717_0012,train_0717,gold,1.0
急性脑栓塞,AnatomicalSite,causes,上位脑神经元受到压迫,AnatomicalSite,"体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还",Doc_train_0717_0012,train_0717,gold,1.0
急性脑栓塞,AnatomicalSite,causes,中枢神经系统出现问题,Other,"几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还",Doc_train_0717_0012,train_0717,gold,1.0
脑出血,Symptom,causes,上位脑神经元受到压迫,AnatomicalSite,"体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身",Doc_train_0717_0012,train_0717,gold,1.0
脑出血,Symptom,causes,中枢神经系统出现问题,Other,"几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身",Doc_train_0717_0012,train_0717,gold,1.0
脑梗死,Disease,causes,上位脑神经元受到压迫,AnatomicalSite,"体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的",Doc_train_0717_0012,train_0717,gold,1.0
脑梗死,Disease,causes,中枢神经系统出现问题,Other,"几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的",Doc_train_0717_0012,train_0717,gold,1.0
上位脑神经元受到压迫,AnatomicalSite,causes,压迫右侧肢体神经中枢,AnatomicalSite,"体的右侧疼,通常说明了如下几个原因:第一、最常见的疾病是脑血管疾病,当上位脑神经元受到压迫时或者中枢神经系统出现问题,例如出现急性的脑卒中、脑血管意外、急性脑栓塞、脑出血、脑梗死时,就会压迫右侧肢体神经中枢而导致身体右侧疼痛,同时还会出现身体右侧的麻木,伴随四肢胀痛、酸麻等临",Doc_train_0717_0012,train_0717,gold,1.0
